번호,파일명,단순분류,정상확률,포트홀확률,신뢰도,CP예측집합,CP클래스,CP클래스번호,이미지경로
2318,frame_2317.png,포트홀,0.3387,0.6613,0.6613,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2317.png
2319,frame_2318.png,포트홀,0.3849,0.6151,0.6151,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2318.png
2320,frame_2319.png,포트홀,0.3749,0.6251,0.6251,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2319.png
2321,frame_2320.png,포트홀,0.3375,0.6625,0.6625,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2320.png
2322,frame_2321.png,포트홀,0.3362,0.6638,0.6638,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2321.png
2323,frame_2322.png,포트홀,0.3432,0.6568,0.6568,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2322.png
2324,frame_2323.png,포트홀,0.3150,0.6850,0.6850,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2323.png
2325,frame_2324.png,포트홀,0.3005,0.6995,0.6995,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2324.png
2326,frame_2325.png,포트홀,0.2996,0.7004,0.7004,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2325.png
2327,frame_2326.png,포트홀,0.2996,0.7004,0.7004,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2326.png
2328,frame_2327.png,포트홀,0.3280,0.6720,0.6720,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2327.png
2329,frame_2328.png,포트홀,0.3089,0.6911,0.6911,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2328.png
2330,frame_2329.png,포트홀,0.2976,0.7024,0.7024,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2329.png
2331,frame_2330.png,포트홀,0.2881,0.7119,0.7119,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2330.png
2332,frame_2331.png,포트홀,0.2820,0.7180,0.7180,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2331.png
2333,frame_2332.png,포트홀,0.2867,0.7133,0.7133,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2332.png
2334,frame_2333.png,포트홀,0.2838,0.7162,0.7162,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2333.png
2335,frame_2334.png,포트홀,0.2852,0.7148,0.7148,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2334.png
2336,frame_2335.png,포트홀,0.2809,0.7191,0.7191,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2335.png
2337,frame_2336.png,포트홀,0.2832,0.7168,0.7168,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2336.png
2338,frame_2337.png,포트홀,0.2934,0.7066,0.7066,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2337.png
2339,frame_2338.png,포트홀,0.3045,0.6955,0.6955,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2338.png
2340,frame_2339.png,포트홀,0.3076,0.6924,0.6924,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2339.png
2341,frame_2340.png,포트홀,0.3022,0.6978,0.6978,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2340.png
2342,frame_2341.png,포트홀,0.3054,0.6946,0.6946,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2341.png
2343,frame_2342.png,포트홀,0.2920,0.7080,0.7080,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2342.png
2344,frame_2343.png,포트홀,0.3015,0.6985,0.6985,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2343.png
2345,frame_2344.png,포트홀,0.3157,0.6843,0.6843,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2344.png
2346,frame_2345.png,포트홀,0.3375,0.6625,0.6625,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2345.png
2347,frame_2346.png,포트홀,0.3165,0.6835,0.6835,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2346.png
2348,frame_2347.png,포트홀,0.3400,0.6600,0.6600,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2347.png
2349,frame_2348.png,포트홀,0.3507,0.6493,0.6493,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2348.png
2350,frame_2349.png,포트홀,0.3240,0.6760,0.6760,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2349.png
2351,frame_2350.png,포트홀,0.3275,0.6725,0.6725,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2350.png
2352,frame_2351.png,포트홀,0.3214,0.6786,0.6786,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2351.png
2353,frame_2352.png,포트홀,0.3114,0.6886,0.6886,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2352.png
2354,frame_2353.png,포트홀,0.3075,0.6925,0.6925,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2353.png
2355,frame_2354.png,포트홀,0.3137,0.6863,0.6863,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2354.png
2356,frame_2355.png,포트홀,0.3310,0.6690,0.6690,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2355.png
2357,frame_2356.png,포트홀,0.3357,0.6643,0.6643,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2356.png
2358,frame_2357.png,포트홀,0.3458,0.6542,0.6542,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2357.png
2359,frame_2358.png,포트홀,0.3438,0.6562,0.6562,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2358.png
2360,frame_2359.png,포트홀,0.3215,0.6785,0.6785,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2359.png
2361,frame_2360.png,포트홀,0.3499,0.6501,0.6501,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2360.png
2362,frame_2361.png,포트홀,0.3352,0.6648,0.6648,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2361.png
2363,frame_2362.png,포트홀,0.3255,0.6745,0.6745,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2362.png
2364,frame_2363.png,포트홀,0.3721,0.6279,0.6279,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2363.png
2365,frame_2364.png,포트홀,0.3354,0.6646,0.6646,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2364.png
2366,frame_2365.png,포트홀,0.3490,0.6510,0.6510,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2365.png
2367,frame_2366.png,포트홀,0.3421,0.6579,0.6579,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2366.png
2368,frame_2367.png,포트홀,0.3313,0.6687,0.6687,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2367.png
2369,frame_2368.png,포트홀,0.3299,0.6701,0.6701,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2368.png
2370,frame_2369.png,포트홀,0.3577,0.6423,0.6423,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2369.png
2371,frame_2370.png,포트홀,0.3702,0.6298,0.6298,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2370.png
2372,frame_2371.png,포트홀,0.3234,0.6766,0.6766,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2371.png
2373,frame_2372.png,포트홀,0.3430,0.6570,0.6570,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2372.png
2374,frame_2373.png,포트홀,0.2960,0.7040,0.7040,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2373.png
2375,frame_2374.png,포트홀,0.2980,0.7020,0.7020,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2374.png
2376,frame_2375.png,포트홀,0.2981,0.7019,0.7019,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2375.png
2377,frame_2376.png,포트홀,0.3053,0.6947,0.6947,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2376.png
2378,frame_2377.png,포트홀,0.3162,0.6838,0.6838,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2377.png
2379,frame_2378.png,포트홀,0.3374,0.6626,0.6626,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2378.png
2380,frame_2379.png,포트홀,0.3104,0.6896,0.6896,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2379.png
2381,frame_2380.png,포트홀,0.3307,0.6693,0.6693,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2380.png
2382,frame_2381.png,포트홀,0.3048,0.6952,0.6952,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2381.png
2383,frame_2382.png,포트홀,0.3172,0.6828,0.6828,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2382.png
2384,frame_2383.png,포트홀,0.3022,0.6978,0.6978,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2383.png
2385,frame_2384.png,포트홀,0.2941,0.7059,0.7059,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2384.png
2386,frame_2385.png,포트홀,0.2959,0.7041,0.7041,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2385.png
2387,frame_2386.png,포트홀,0.3136,0.6864,0.6864,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2386.png
2388,frame_2387.png,포트홀,0.3253,0.6747,0.6747,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2387.png
2389,frame_2388.png,포트홀,0.3317,0.6683,0.6683,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2388.png
2390,frame_2389.png,포트홀,0.3210,0.6790,0.6790,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2389.png
2391,frame_2390.png,포트홀,0.3098,0.6902,0.6902,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2390.png
2392,frame_2391.png,포트홀,0.3145,0.6855,0.6855,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2391.png
2393,frame_2392.png,포트홀,0.3251,0.6749,0.6749,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2392.png
2394,frame_2393.png,포트홀,0.3114,0.6886,0.6886,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2393.png
2395,frame_2394.png,포트홀,0.3262,0.6738,0.6738,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2394.png
2396,frame_2395.png,포트홀,0.3262,0.6738,0.6738,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2395.png
2397,frame_2396.png,포트홀,0.3060,0.6940,0.6940,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2396.png
2398,frame_2397.png,포트홀,0.2856,0.7144,0.7144,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2397.png
2399,frame_2398.png,포트홀,0.2761,0.7239,0.7239,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2398.png
2400,frame_2399.png,포트홀,0.2723,0.7277,0.7277,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2399.png
2401,frame_2400.png,포트홀,0.2729,0.7271,0.7271,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2400.png
2402,frame_2401.png,포트홀,0.2724,0.7276,0.7276,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2401.png
2403,frame_2402.png,포트홀,0.2716,0.7284,0.7284,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2402.png
2404,frame_2403.png,포트홀,0.2757,0.7243,0.7243,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2403.png
2405,frame_2404.png,포트홀,0.2743,0.7257,0.7257,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2404.png
2406,frame_2405.png,포트홀,0.2820,0.7180,0.7180,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2405.png
2407,frame_2406.png,포트홀,0.2893,0.7107,0.7107,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2406.png
2408,frame_2407.png,포트홀,0.3115,0.6885,0.6885,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2407.png
2409,frame_2408.png,포트홀,0.3407,0.6593,0.6593,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2408.png
2410,frame_2409.png,포트홀,0.3130,0.6870,0.6870,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2409.png
2411,frame_2410.png,포트홀,0.3263,0.6737,0.6737,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2410.png
2412,frame_2411.png,포트홀,0.3094,0.6906,0.6906,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2411.png
2413,frame_2412.png,포트홀,0.3139,0.6861,0.6861,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2412.png
2414,frame_2413.png,포트홀,0.2990,0.7010,0.7010,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2413.png
2415,frame_2414.png,포트홀,0.3361,0.6639,0.6639,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2414.png
2416,frame_2415.png,포트홀,0.3326,0.6674,0.6674,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2415.png
2417,frame_2416.png,포트홀,0.3213,0.6787,0.6787,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2416.png
2418,frame_2417.png,포트홀,0.3120,0.6880,0.6880,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2417.png
2419,frame_2418.png,포트홀,0.3348,0.6652,0.6652,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2418.png
2420,frame_2419.png,포트홀,0.3562,0.6438,0.6438,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2419.png
2421,frame_2420.png,포트홀,0.3564,0.6436,0.6436,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2420.png
2422,frame_2421.png,포트홀,0.3423,0.6577,0.6577,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2421.png
2423,frame_2422.png,포트홀,0.3077,0.6923,0.6923,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2422.png
2424,frame_2423.png,포트홀,0.3077,0.6923,0.6923,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2423.png
2425,frame_2424.png,포트홀,0.2984,0.7016,0.7016,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2424.png
2426,frame_2425.png,포트홀,0.2931,0.7069,0.7069,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2425.png
2427,frame_2426.png,포트홀,0.3158,0.6842,0.6842,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2426.png
2428,frame_2427.png,포트홀,0.3111,0.6889,0.6889,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2427.png
2429,frame_2428.png,포트홀,0.3472,0.6528,0.6528,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2428.png
2430,frame_2429.png,포트홀,0.3266,0.6734,0.6734,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2429.png
2431,frame_2430.png,포트홀,0.3265,0.6735,0.6735,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2430.png
2432,frame_2431.png,포트홀,0.3308,0.6692,0.6692,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2431.png
2433,frame_2432.png,포트홀,0.3284,0.6716,0.6716,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2432.png
2434,frame_2433.png,포트홀,0.3359,0.6641,0.6641,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2433.png
2435,frame_2434.png,포트홀,0.3500,0.6500,0.6500,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2434.png
2436,frame_2435.png,포트홀,0.3512,0.6488,0.6488,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_2435.png
